loss,accuracy,recall,precision,AUROC,AUPRC,f1_score,balanced_accuracy,specificity,miss_rate,fall_out,mcc,true_positives_over_total,false_positives_over_total,true_negatives_over_total,false_negatives_over_total,negative_predictive_value,false_discovery_rate,false_omission_rate,prevalence_threshold,threat_score,fowlkes_mallows_index,informedness,markedness,positive_likelyhood_ratio,negative_likelyhood_ratio,DOR,val_loss,val_accuracy,val_recall,val_precision,val_AUROC,val_AUPRC,val_f1_score,val_balanced_accuracy,val_specificity,val_miss_rate,val_fall_out,val_mcc,val_true_positives_over_total,val_false_positives_over_total,val_true_negatives_over_total,val_false_negatives_over_total,val_negative_predictive_value,val_false_discovery_rate,val_false_omission_rate,val_prevalence_threshold,val_threat_score,val_fowlkes_mallows_index,val_informedness,val_markedness,val_positive_likelyhood_ratio,val_negative_likelyhood_ratio,val_DOR
0.132104754447937,0.9568223357200624,0.205349788069725,0.6618037223815918,0.887209415435791,0.4098740220069885,0.313442200422287,0.6000295281410217,0.994709312915802,0.7946501970291138,0.0052906759083271,0.3530638217926025,0.0098562063649296,0.0050367387011647,0.9469661116600036,0.0381409488618373,0.9612824320793152,0.3381962776184082,0.0387175679206848,0.1383116990327835,0.1858472973108291,0.6000295281410217,0.3686478734016418,0.623086154460907,38.81278991699219,0.7988767027854919,1.5001845359802246,0.17992003262043,0.9508572220802308,0.2023026347160339,0.4730769097805023,0.7651629447937012,0.2809280157089233,0.2834101319313049,0.5954661965370178,0.9886297583580016,0.7976973652839661,0.0113702379167079,0.2878471314907074,0.0097179422155022,0.0108240498229861,0.941139280796051,0.0383187159895896,0.9608776569366456,0.5269230604171753,0.0391223691403865,0.1916408389806747,0.1651006639003753,0.5954661965370178,0.3093617558479309,0.4339545667171478,17.792139053344727,0.8068715929985046,1.4719810485839844
0.1284731775522232,0.9561112523078918,0.209876537322998,0.628078818321228,0.896992027759552,0.4263798594474792,0.3146206140518188,0.6018053293228149,0.9937341809272766,0.790123462677002,0.0062658200040459,0.3464621901512146,0.0100734774023294,0.0059650787152349,0.946037769317627,0.0379236787557601,0.961458146572113,0.371921181678772,0.0385418348014354,0.1473290175199508,0.1866764277219772,0.6018053293228149,0.3630688786506653,0.5895369648933411,33.49492645263672,0.7951053380966187,1.5113343000411987,0.1784211993217468,0.9532274603843688,0.1973684281110763,0.5357142686843872,0.7641669511795044,0.2913550436496734,0.2884615361690521,0.5943685173988342,0.9913685917854308,0.8026315569877625,0.0086314212530851,0.3061063587665558,0.00948091968894,0.0082167973741889,0.9437465667724608,0.0385557413101196,0.960749626159668,0.4642857015132904,0.0392503812909126,0.1729542165994644,0.1685393303632736,0.5943685173988342,0.3251662254333496,0.4964638948440552,22.86600875854492,0.8096196055412292,1.4652916193008425
0.1230927631258964,0.957335889339447,0.2600823044776916,0.635814905166626,0.9083003997802734,0.4520241618156433,0.3691588640213012,0.6262857913970947,0.9924893379211426,0.7399176955223083,0.0075106848962605,0.3891520798206329,0.0124832112342119,0.0071501936763525,0.944852650165558,0.0355139449238777,0.9637748599052428,0.3641851246356964,0.0362251698970794,0.1452518701553344,0.2263610363006591,0.6262857913970947,0.4066499769687652,0.5995897650718689,34.62784576416016,0.7455169558525085,1.6758414506912231,0.1715696007013321,0.9509362578392028,0.133223682641983,0.4628571569919586,0.763700544834137,0.2570966482162475,0.2068965584039688,0.5627111196517944,0.9921985268592834,0.8667762875556946,0.0078014773316681,0.2296892404556274,0.0063996207900345,0.0074267205782234,0.9445366263389589,0.0416370369493961,0.9577792286872864,0.5371428728103638,0.0422207973897457,0.1948403716087341,0.1153846159577369,0.5627111196517944,0.2483214288949966,0.420636385679245,17.076505661010742,0.8735914826393127,1.2868176698684692
0.1209861785173416,0.9574939012527466,0.2703703641891479,0.63416987657547,0.9144762754440308,0.4630354046821594,0.3791113793849945,0.6312534809112549,0.9921365976333618,0.729629635810852,0.0078633967787027,0.3963444828987121,0.0129770087078213,0.0074859759770333,0.944516897201538,0.0350201465189456,0.9642482399940492,0.36583012342453,0.0357517339289188,0.1456932127475738,0.2338910698890686,0.6312534809112549,0.4140781760215759,0.598418116569519,34.38296890258789,0.7354124188423157,1.7118897438049316,0.1766579300165176,0.9531484842300416,0.1003289446234703,0.5700934529304504,0.7535157799720764,0.2619257271289825,0.1706293672323227,0.5482556223869324,0.9961822628974916,0.8996710777282715,0.0038177443202584,0.2254194021224975,0.0048194676637649,0.0036343524698168,0.948328971862793,0.0432171933352947,0.9564143419265748,0.4299065470695495,0.0435856580734252,0.1632284820079803,0.0932721719145774,0.5482556223869324,0.2391586750745773,0.5265077948570251,26.27895164489746,0.9031188488006592,1.2136410474777222
0.1169644072651863,0.9581259489059448,0.2769547402858734,0.6496139168739319,0.9217206835746764,0.4851549863815307,0.3883439004421234,0.6347116827964783,0.9924685955047609,0.723045289516449,0.0075314329005777,0.4067870378494262,0.0132930390536785,0.0071699456311762,0.9448329210281372,0.0347041152417659,0.9645708799362184,0.3503861129283905,0.0354291014373302,0.1415607631206512,0.2409595400094986,0.6347116827964783,0.4241622984409332,0.6141847968101501,36.77268981933594,0.728532075881958,1.737563133239746,0.1806235760450363,0.9518843293190002,0.2055921107530594,0.498007982969284,0.761559009552002,0.2970311641693115,0.2910360991954803,0.5975674390792847,0.9895427227020264,0.7944079041481018,0.0104572996497154,0.2993017733097076,0.0098759578540921,0.009954965673387,0.942008376121521,0.0381607003509998,0.9610671997070312,0.5019920468330383,0.0389327742159366,0.1840269565582275,0.1702997237443924,0.5975674390792847,0.3199789226055145,0.4590751826763153,19.65996551513672,0.8028029203414917,1.4848880767822266
0.109663650393486,0.959903597831726,0.3436214029788971,0.6574802994728088,0.9346162676811218,0.5203148126602173,0.4513513445854187,0.6672980785369873,0.9909747242927552,0.6563786268234253,0.009025271050632,0.4573597311973572,0.0164928492158651,0.0085920831188559,0.9434107542037964,0.0315043069422245,0.9676851034164428,0.3425196707248688,0.0323149226605892,0.1394631266593933,0.2914485037326813,0.6672980785369873,0.4753149449825287,0.6251654028892517,38.07283020019531,0.6623564958572388,2.005692958831787,0.1890224069356918,0.9487240314483644,0.258223682641983,0.4422535300254822,0.7593540549278259,0.285160630941391,0.3260643780231476,0.6208953857421875,0.9835671186447144,0.7417762875556946,0.0164328981190919,0.3131590783596039,0.0124042034149169,0.0156435165554285,0.9363198280334472,0.0356324575841426,0.9633392691612244,0.5577464699745178,0.0366607047617435,0.2014475613832473,0.1947890818119049,0.6208953857421875,0.3379354178905487,0.4055927991867065,15.71372890472412,0.7541693449020386,1.6377941370010376
0.1037497147917747,0.962056577205658,0.3872427940368652,0.6853605508804321,0.9434449672698976,0.5599973797798157,0.4948724806308746,0.6891398429870605,0.9910369515419006,0.6127572059631348,0.0089630279690027,0.497817724943161,0.018586553633213,0.008532827720046,0.9434700012207032,0.0294106025248765,0.9697695374488832,0.3146394789218902,0.0302304327487945,0.1320479959249496,0.3287910521030426,0.6891398429870605,0.5151708126068115,0.6551300883293152,43.2039794921875,0.6182989478111267,2.2168805599212646,0.1936885863542556,0.9528324007987976,0.0953947380185127,0.5523809790611267,0.7591280937194824,0.2668946981430053,0.1626928448677063,0.5457469820976257,0.9960992336273192,0.904605269432068,0.003900738665834,0.2157092541456222,0.0045824446715414,0.0037133602891117,0.9482499957084656,0.0434542149305343,0.956182301044464,0.4476190507411957,0.0438177175819873,0.1682016253471374,0.0885496214032173,0.5457469820976257,0.2295522540807724,0.5085632801055908,24.454931259155277,0.908147633075714,1.201416254043579
0.102137766778469,0.9626886248588562,0.3979423940181732,0.694185197353363,0.9449790120124816,0.5796219110488892,0.5058854222297668,0.694551944732666,0.9911614656448364,0.6020576357841492,0.0088385408744215,0.5084762573242188,0.0191001035273075,0.0084143159911036,0.9435885548591614,0.0288970526307821,0.9702853560447692,0.3058148026466369,0.0297146346420049,0.1297022998332977,0.3385854363441467,0.694551944732666,0.5255908370018005,0.6644705533981323,45.02303314208984,0.6074263453483582,2.273878335952759,0.1927452534437179,0.95030415058136,0.2286184281110763,0.4648829400539398,0.7569683790206909,0.2779946625232696,0.3065049648284912,0.6076696515083313,0.986720860004425,0.7713815569877625,0.0132791101932525,0.3032082021236419,0.0109820654615759,0.0126412259414792,0.9393221139907836,0.0370545946061611,0.962048888206482,0.5351170301437378,0.0379511229693889,0.1942025423049926,0.1809895783662796,0.6076696515083313,0.3260073661804199,0.4269318282604217,17.216266632080078,0.7817625999450684,1.5488722324371338
0.0986314266920089,0.964308261871338,0.4427983462810516,0.7037279009819031,0.9472444653511048,0.6109644174575806,0.5435715913772583,0.7166997790336609,0.9906012415885924,0.557201623916626,0.0093987304717302,0.5413349866867065,0.0212530624121427,0.0089476183056831,0.9430552124977112,0.0267440937459468,0.9724230766296388,0.2962720692157745,0.0275769364088773,0.1271641552448272,0.3732223510742187,0.7166997790336609,0.5582199692726135,0.6761509776115417,47.1120719909668,0.5624882578849792,2.5298242568969727,0.2049106508493423,0.9501461386680604,0.1973684281110763,0.4562737643718719,0.7516696453094482,0.2595114707946777,0.2755453586578369,0.5927501320838928,0.988131821155548,0.8026315569877625,0.0118682049214839,0.2780917584896087,0.00948091968894,0.0112980958074331,0.9406652450561525,0.0385557413101196,0.9606261253356934,0.5437262654304504,0.0393738895654678,0.196927934885025,0.1597869545221328,0.5927501320838928,0.3000900447368622,0.4168998897075653,16.62987518310547,0.8122716546058655,1.45549476146698
0.1050018519163131,0.9615825414657592,0.3777777850627899,0.6794966459274292,0.944312870502472,0.5555140376091003,0.4855858385562897,0.6843969821929932,0.9910162091255188,0.6222222447395325,0.0089837750419974,0.4891608953475952,0.0181322582066059,0.0085525792092084,0.9434502720832824,0.0298648960888385,0.969316303730011,0.3205033242702484,0.0306836869567632,0.1336062550544738,0.3206426799297333,0.6843969821929932,0.5066544413566589,0.6488129496574402,42.05065155029297,0.6278627514839172,2.168537378311157,0.2131692171096801,0.9445366263389589,0.226973682641983,0.3729729652404785,0.7478170394897461,0.2498453557491302,0.2822085916996002,0.6038594841957092,0.9807453155517578,0.7730262875556946,0.0192547105252742,0.2636815011501312,0.010903057642281,0.0183297786861658,0.93363356590271,0.0371336005628109,0.96174818277359,0.6270270347595215,0.0382518097758293,0.2255623638629913,0.1642857193946838,0.6038594841957092,0.2909553945064544,0.3347211480140686,11.787894248962402,0.7882027626037598,1.524356722831726
0.0966856554150581,0.964308261871338,0.4399176836013794,0.7056105732917786,0.9509409070014954,0.6173257827758789,0.5419518351554871,0.7153320908546448,0.9907464981079102,0.5600823163986206,0.0092534963041543,0.5403210520744324,0.0211147982627153,0.0088093541562557,0.94319349527359,0.0268823578953742,0.9722883701324464,0.2943894267082214,0.0277116037905216,0.1266628205776214,0.371696799993515,0.7153320908546448,0.5571449995040894,0.6778989434242249,47.54018783569336,0.5653133988380432,2.512864589691162,0.2693073749542236,0.9497511386871338,0.1825657933950424,0.4440000057220459,0.7479597926139832,0.2547650933265686,0.2587412595748901,0.5855147838592529,0.9884637594223022,0.8174341917037964,0.0115362266078591,0.2628421783447265,0.0087698502466082,0.0109820654615759,0.9409812688827516,0.0392668098211288,0.9599419832229614,0.5559999942779541,0.0400580316781997,0.2008790075778961,0.1485943794250488,0.5855147838592529,0.2847090065479278,0.4039419889450073,15.825297355651855,0.8269742727279663,1.4126311540603638
0.0942398756742477,0.9661847352981568,0.4773662686347961,0.7240948677062988,0.9535669684410096,0.644302487373352,0.5753968358039856,0.7340978384017944,0.9908294677734376,0.5226337313652039,0.0091705052182078,0.5717427134513855,0.0229122228920459,0.0087303472682833,0.9432724714279176,0.0250849332660436,0.9740954041481018,0.2759051322937011,0.0259046219289302,0.1217304319143295,0.4038997292518616,0.7340978384017944,0.5879272222518921,0.6981902718544006,52.053955078125,0.5274708867073059,2.760781764984131,0.2375266253948211,0.9484080076217652,0.0740131586790084,0.3333333432674408,0.7449555993080139,0.2074881345033645,0.1211305484175682,0.533271849155426,0.9925305247306824,0.9259868264198304,0.0074694994837045,0.1385256648063659,0.0035553448833525,0.007110689766705,0.944852650165558,0.0444813147187233,0.9550391435623168,0.6666666865348816,0.044960867613554,0.2410902082920074,0.0644699111580848,0.533271849155426,0.1570702195167541,0.2883724868297577,9.908584594726562,0.9329553842544556,1.142574667930603
0.0867592617869377,0.9674883484840392,0.5012345910072327,0.7372881174087524,0.9607053995132446,0.6856017112731934,0.5967662930488586,0.7461150288581848,0.990995466709137,0.4987654387950897,0.0090045230463147,0.5922281742095947,0.0240578334778547,0.0085723316296935,0.943430483341217,0.0239393226802349,0.975253164768219,0.2627118527889251,0.0247468147426843,0.1181910261511802,0.4252793192863464,0.7461150288581848,0.6079097986221313,0.7125412821769714,55.66414260864258,0.5032973289489746,2.938791036605835,0.2302184551954269,0.9477759599685668,0.1809210479259491,0.4029304087162018,0.7546391487121582,0.2271877527236938,0.2497162371873855,0.5836964845657349,0.9864718914031982,0.8190789222717285,0.0135280936956405,0.2464067935943603,0.0086908433586359,0.0128782493993639,0.939085066318512,0.0393458157777786,0.9597868323326112,0.5970696210861206,0.0402131788432598,0.2147299200296402,0.1426718533039093,0.5836964845657349,0.2699973881244659,0.3627172410488128,13.373629570007324,0.8303113579750061,1.402093529701233
0.0877563804388046,0.967093288898468,0.5111111402511597,0.7220930457115173,0.962390124797821,0.6746934056282043,0.5985541939735413,0.7505968809127808,0.9900825619697572,0.4888888895511627,0.0099174240604043,0.5913833379745483,0.0245318803936243,0.0094414157792925,0.9425614476203918,0.0234652757644653,0.9757094979286194,0.277906984090805,0.0242905039340257,0.1222657859325409,0.4270976483821869,0.7505968809127808,0.6075111627578735,0.6978025436401367,51.536163330078125,0.4937859177589416,3.0095717906951904,0.2364360094070434,0.949514091014862,0.1134868413209915,0.4082840383052826,0.7401710152626038,0.205476775765419,0.1776061803102493,0.5525937080383301,0.9917005300521852,0.8865131735801697,0.0082994438707828,0.1959752440452575,0.0054515288211405,0.0079007660970091,0.94406259059906,0.0425851307809352,0.9568385481834412,0.5917159914970398,0.0431614331901073,0.2128636687994003,0.0974576249718666,0.5525937080383301,0.2152553498744964,0.3651225864887237,13.67386531829834,0.8939322233200073,1.23510479927063
0.08939029276371,0.9677846431732178,0.5156378746032715,0.7340363264083862,0.95873361825943,0.66646808385849,0.6057529449462891,0.7531092166900635,0.9905804991722108,0.4843621253967285,0.0094194775447249,0.599502682685852,0.0247491504997015,0.0089673697948455,0.9430354833602904,0.0232480056583881,0.9759408235549928,0.2659636735916137,0.0240591969341039,0.1190652623772621,0.4344660341739654,0.7531092166900635,0.6152210831642151,0.7099771499633789,54.74108505249024,0.4889678955078125,3.050373077392578,0.2205471992492675,0.9494351148605348,0.1990131586790084,0.4416058361530304,0.7339760661125183,0.2488805502653122,0.2743764221668243,0.5931574702262878,0.9873018264770508,0.8009868264198303,0.0126981493085622,0.273770660161972,0.0095599275082349,0.0120881721377372,0.9398751854896544,0.0384767316281795,0.9606719017028807,0.5583941340446472,0.03932810947299,0.2016591131687164,0.1590013206005096,0.5931574702262878,0.2964546680450439,0.4022777378559112,15.67248821258545,0.811288595199585,1.4579534530639648
0.2281031459569931,0.9432922601699828,0.0078189298510551,0.0396659709513187,0.499240905046463,0.047750100493431,0.0130629083141684,0.4991374909877777,0.9904560446739196,0.9921810626983644,0.009543964639306,-0.0038090485613793,0.0003752864140551,0.0090858815237879,0.942916989326477,0.0476218685507774,0.9519232511520386,0.9603340029716492,0.0480767302215099,0.5249382257461548,0.006574394647032,0.4991374909877777,0.0176109466701746,-0.0084107778966426,0.8192452788352966,1.0017415285110474,0.9965558648109436,0.1935102194547653,0.9519633650779724,0.0,0.0,0.4858293533325195,0.0469212606549263,0.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.9519633650779724,0.0480366609990596,0.9519633650779724,0.0,0.0480366609990596,0.0,0.0,0.5,0.0,-0.0480366349220275,0.0,0.9999998807907104,0.9999998807907104
0.2003985196352005,0.9519830942153932,0.0,0.0,0.5031068921089172,0.0485490597784519,0.0,0.4999896287918091,0.9999792575836182,1.0,2.074774965876713e-05,-0.0009979241294786,0.0,1.97519166249549e-05,0.9519830942153932,0.0479971542954444,0.9520018696784972,0.9999998807907104,0.0479981042444705,1.0057803392410278,0.0,0.4999896287918091,0.0,-0.0479981303215026,0.0,1.0000206232070925,0.9999583959579468,0.2220401912927627,0.9519633650779724,0.0,0.0,0.5035139322280884,0.0488580651581287,0.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.9519633650779724,0.0480366609990596,0.9519633650779724,0.0,0.0480366609990596,0.0,0.0,0.5,0.0,-0.0480366349220275,0.0,0.9999998807907104,0.9999998807907104
0.1975640654563903,0.9520028233528136,0.0,0.0,0.4986579120159149,0.0478158853948116,0.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.9520028233528136,0.0479971542954444,0.9520028233528136,0.0,0.0479971542954444,0.0,0.0,0.5,0.0,-0.0479971766471862,0.0,0.9999998807907104,0.9999998807907104,0.19462850689888,0.9519633650779724,0.0,0.0,0.4782012104988098,0.0455298386514186,0.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.9519633650779724,0.0480366609990596,0.9519633650779724,0.0,0.0480366609990596,0.0,0.0,0.5,0.0,-0.0480366349220275,0.0,0.9999998807907104,0.9999998807907104
