,Unnamed: 0,loss,accuracy,recall,precision,AUROC,AUPRC,f1_score,balanced_accuracy,specificity,miss_rate,fall_out,mcc,true_positives_over_total,false_positives_over_total,true_negatives_over_total,false_negatives_over_total,negative_predictive_value,false_discovery_rate,false_omission_rate,prevalence_threshold,threat_score,fowlkes_mallows_index,informedness,markedness,positive_likelyhood_ratio,negative_likelyhood_ratio,DOR,val_loss,val_accuracy,val_recall,val_precision,val_AUROC,val_AUPRC,val_f1_score,val_balanced_accuracy,val_specificity,val_miss_rate,val_fall_out,val_mcc,val_true_positives_over_total,val_false_positives_over_total,val_true_negatives_over_total,val_false_negatives_over_total,val_negative_predictive_value,val_false_discovery_rate,val_false_omission_rate,val_prevalence_threshold,val_threat_score,val_fowlkes_mallows_index,val_informedness,val_markedness,val_positive_likelyhood_ratio,val_negative_likelyhood_ratio,val_DOR
107,1,0.5010696649551392,0.7425410747528076,0.0749743208289146,0.4804136753082275,0.7340386509895325,0.4304117560386657,0.129706397652626,0.5235443115234375,0.972114324569702,0.9250257015228271,0.0278856996446847,0.1049383878707885,0.019185522571206,0.0207499004900455,0.7233555316925049,0.2367090582847595,0.7534446716308594,0.5195863246917725,0.2465553432703018,0.3788294196128845,0.0693508237600326,0.5235443115234375,0.189785897731781,0.2338583469390869,2.688620090484619,0.9515604972839355,1.0988309383392334,0.5238232016563416,0.7390499114990234,0.3315727710723877,0.4855342209339142,0.7526137828826904,0.4482437372207641,0.3940486013889313,0.6053760051727295,0.8791792988777161,0.6684272289276123,0.1208207234740257,0.2421682178974151,0.0848475769162178,0.0899033918976783,0.6542023420333862,0.1710467040538787,0.7927332520484924,0.5144657492637634,0.2072667777538299,0.3764203190803528,0.2453676909208297,0.6053760051727295,0.4012354910373688,0.2782674729824066,2.7443346977233887,0.7602853178977966,1.5340576171875
108,2,0.496750146150589,0.743529736995697,0.0646060556173324,0.4914434552192688,0.7399863004684448,0.4374461472034454,0.1141992658376693,0.5208073258399963,0.977008581161499,0.9353939294815063,0.0229914057999849,0.1007150262594223,0.0165323391556739,0.0171080287545919,0.7269973754882812,0.2393622398376464,0.7523052096366882,0.5085565447807312,0.2476947754621505,0.3736478984355926,0.0605574399232864,0.5208073258399963,0.1781859248876571,0.243748664855957,2.8099966049194336,0.957405924797058,1.0868431329727173,0.4996930956840515,0.7419031858444214,0.1580594629049301,0.486746996641159,0.7559583783149719,0.4516943097114563,0.2386296540498733,0.5503718256950378,0.9426841735839844,0.8419405221939087,0.0573158413171768,0.1592627614736557,0.0404465124011039,0.042649045586586,0.7014566659927368,0.2154477685689926,0.7650270462036133,0.5132530331611633,0.2349729686975479,0.3758502602577209,0.1354795396327972,0.5503718256950378,0.2773715257644653,0.2517740428447723,2.757687568664551,0.8931309580802917,1.2240597009658811
109,3,0.4935376644134521,0.742516040802002,0.0556560866534709,0.473574697971344,0.7441465258598328,0.4404093325138092,0.0996061265468597,0.5171900987625122,0.9787241220474244,0.9443439245224,0.0212758798152208,0.0878403857350349,0.0142420902848243,0.0158314984291791,0.7282739281654358,0.2416524887084961,0.7508548498153687,0.526425302028656,0.2491451650857925,0.3820599913597107,0.0524134114384651,0.5171900987625122,0.1623493582010269,0.2244295477867126,2.6159117221832275,0.9648723006248474,1.0712084770202637,0.5515315532684326,0.7429543733596802,0.3337245583534241,0.4966520965099334,0.7564368844032288,0.4530417323112488,0.3992044031620025,0.6087055206298828,0.8836864829063416,0.6662754416465759,0.116313487291336,0.2514213621616363,0.0853982046246528,0.0865495353937149,0.6575561761856079,0.1704960763454437,0.7940998673439026,0.5033478736877441,0.2059001326560974,0.3712134957313537,0.2493787407875061,0.6087055206298828,0.4071179330348968,0.290751963853836,2.8691794872283936,0.7539725303649902,1.5556198358535769
110,4,0.4912739992141723,0.7448562979698181,0.1079375967383384,0.5068902373313904,0.7492274641990662,0.4516647160053253,0.1779766976833343,0.5359137654304504,0.9638898968696594,0.8920624256134033,0.0361101292073726,0.1380846351385116,0.0276206452399492,0.0268697440624237,0.7172356843948364,0.2282739281654358,0.7585704922676086,0.493109792470932,0.2414295226335525,0.3664460778236389,0.0976807996630668,0.5359137654304504,0.2339070588350296,0.265460729598999,2.9891140460968018,0.9254815578460692,1.1547716856002808,0.5773485898971558,0.7422536015510559,0.3863458633422851,0.4953599274158478,0.7541822195053101,0.4587567150592804,0.4341136515140533,0.6254972219467163,0.8646485209465027,0.6136541366577148,0.1353514939546585,0.2740277051925659,0.0988636910915374,0.1007158234715461,0.643389880657196,0.1570305824279785,0.8038148880004883,0.5046401023864746,0.1961851119995117,0.3718169033527374,0.277231901884079,0.6254972219467163,0.4374702870845794,0.299174815416336,2.854387044906616,0.7097150087356567,1.6702067852020264
111,5,0.4854813516139984,0.7473343014717102,0.1634958684444427,0.5200684666633606,0.7574319243431091,0.4658267796039581,0.2487813979387283,0.5558047890663147,0.948113739490509,0.8365041613578796,0.0518862381577491,0.1790635883808136,0.041837703436613,0.038608830422163,0.705496609210968,0.2140568643808365,0.7672165036201477,0.4799315631389618,0.2327834963798523,0.3603447377681732,0.1420618742704391,0.5558047890663147,0.2915973961353302,0.2872849702835083,3.151038885116577,0.8822823762893677,1.2512624263763428,0.8542090058326721,0.7441056966781616,0.0,0.0,0.7492146492004395,0.4518540799617767,0.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.7441056966781616,0.255894273519516,0.7441056966781616,0.0,0.255894273519516,0.0,0.0,0.5,0.0,-0.2558943033218384,0.0,0.9999998807907104,0.9999998807907104
112,6,0.4883382618427276,0.7482228875160217,0.1530297845602035,0.5277450084686279,0.7541090846061707,0.4654564261436462,0.2372611463069915,0.552968442440033,0.952907145023346,0.8469702005386353,0.0470928587019443,0.1763723343610763,0.0391594916582107,0.0350420512259006,0.7090633511543274,0.2167350798845291,0.7658938765525818,0.4722550213336944,0.2341061234474182,0.3568054139614105,0.1345980167388916,0.552968442440033,0.2841842770576477,0.2936388850212097,3.249525785446167,0.8888275027275085,1.2369784116744995,0.5430144667625427,0.7558192014694214,0.3035993874073028,0.5407665371894836,0.7695852518081665,0.4873455464839935,0.3888749778270721,0.6074673533439636,0.9113353490829468,0.6964006423950195,0.0886646509170532,0.26739701628685,0.077689342200756,0.0659758746623992,0.6781298518180847,0.1782049387693405,0.7918980717658997,0.4592334628105163,0.2081019431352615,0.350822776556015,0.2413685917854309,0.6074673533439636,0.4051868617534637,0.3326646089553833,3.4241273403167725,0.7641540169715881,1.5475585460662842
113,7,0.4803471267223358,0.7527533173561096,0.2094683796167373,0.5438730120658875,0.7649742960929871,0.4822385013103485,0.3024503886699676,0.5745275020599365,0.939586579799652,0.7905316352844238,0.060413409024477,0.2182145863771438,0.053601823747158,0.0449539460241794,0.6991514563560486,0.2022927552461624,0.7755903601646423,0.4561269879341125,0.2244096100330352,0.3493989109992981,0.1781688034534454,0.5745275020599365,0.3375265896320343,0.3194633722305298,3.4672439098358154,0.8413610458374023,1.350327968597412,0.5198945999145508,0.7451569437980652,0.0068466351367533,0.7142857313156128,0.7764334082603455,0.5093377828598022,0.0135632632300257,0.5029523968696594,0.999058187007904,0.9931533932685852,0.0009418096160516,0.0520900823175907,0.0017520148539915,0.0007008059183135,0.7434049248695374,0.2541422545909881,0.7452328205108643,0.2857142984867096,0.2547671496868133,0.2705420851707458,0.0068279360421001,0.5029523968696594,0.0699317827820777,0.459518551826477,7.268887519836426,0.9940895438194276,1.011879563331604
114,8,0.478657066822052,0.7565954327583313,0.2605761289596557,0.5516670346260071,0.7687196731567383,0.4908437430858612,0.3539611399173736,0.5938751697540283,0.9271742701530457,0.7394238710403442,0.0728257372975349,0.251329094171524,0.0666800141334533,0.0541900284588336,0.6899154186248779,0.1892145574092865,0.784770667552948,0.4483329951763153,0.215229332447052,0.3458314836025238,0.2150381356477737,0.5938751697540283,0.3791454434394836,0.3364377021789551,3.5780727863311768,0.7975024580955505,1.462296962738037,0.5047987103462219,0.767482578754425,0.2793427109718323,0.5977396368980408,0.7816672921180725,0.5210058689117432,0.3807492256164551,0.6073471307754517,0.9353514909744264,0.7206572890281677,0.0646485015749931,0.2887233793735504,0.071482203900814,0.0481053218245506,0.6960003972053528,0.1844120770692825,0.790539026260376,0.4022603631019592,0.2094610035419464,0.3248133659362793,0.2351391464471817,0.6073471307754517,0.4086247980594635,0.3882786631584167,4.320940017700195,0.7704667448997498,1.5467785596847534
115,9,0.4747534096240997,0.7616639733314514,0.3015601336956024,0.5641870498657227,0.7743405699729919,0.5038673281669617,0.3930392563343048,0.6107259392738342,0.9198917150497437,0.69843989610672,0.0801083147525787,0.2812285721302032,0.0771676003932952,0.0596090294420719,0.6844964027404785,0.1787269711494445,0.7929539680480957,0.4358129799365997,0.2070460319519043,0.3401117324829101,0.2445854842662811,0.6107259392738342,0.4124758243560791,0.3571410179138183,3.7644002437591553,0.7592630386352539,1.5688838958740234,0.5509360432624817,0.7665815949440002,0.2550860643386841,0.6039833426475525,0.7825759053230286,0.5251511335372925,0.3586851954460144,0.5987842082977295,0.9424823522567748,0.7449139356613159,0.0575176589190959,0.2776767909526825,0.065275065600872,0.0427992194890975,0.7013065218925476,0.1906192153692245,0.786283552646637,0.3960166871547699,0.2137164622545242,0.3219651281833648,0.2185352742671966,0.5987842082977295,0.3925146460533142,0.3902668952941894,4.434909820556641,0.7903743386268616,1.4924241304397583
116,10,0.4728685021400451,0.7644047737121582,0.3247420191764831,0.5695659518241882,0.7771111130714417,0.5111709237098694,0.4136427342891693,0.6201724410057068,0.9156028628349304,0.6752579808235168,0.0843971297144889,0.2970985472202301,0.0830997228622436,0.0628003627061843,0.6813050508499146,0.1727948486804962,0.7976877689361572,0.4304340481758117,0.2023122161626815,0.3376577198505401,0.2607500553131103,0.6201724410057068,0.4300720989704132,0.3672537207603454,3.847780704498291,0.7375008463859558,1.6327733993530271,0.4843803346157074,0.7687340378761292,0.300860732793808,0.5952012538909912,0.783176839351654,0.5303242206573486,0.3996881544589996,0.6152470707893372,0.929633378982544,0.6991392970085144,0.0703666359186172,0.2997120320796966,0.0769885331392288,0.052360214293003,0.6917455196380615,0.1789057403802871,0.7945150136947632,0.4047987759113312,0.2054849714040756,0.3259709179401397,0.2497564107179641,0.6152470707893372,0.4231697916984558,0.3897162675857544,4.275610446929932,0.7520590424537659,1.5990701913833618
117,11,0.472635418176651,0.7647802233695984,0.3215141594409942,0.5718510746955872,0.7775486707687378,0.5111275911331177,0.4116081893444061,0.6193658113479614,0.917217493057251,0.6784858703613281,0.0827825143933296,0.2968243062496185,0.0822737291455268,0.0615989193320274,0.6825065016746521,0.1736208498477935,0.7972021102905273,0.4281489253044128,0.202797919511795,0.3366155922412872,0.2591351568698883,0.6193658113479614,0.4287869036197662,0.3690531849861145,3.8838369846344,0.7397218346595764,1.6271941661834717,0.4824762940406799,0.7610752582550049,0.1349765211343765,0.6628242135047913,0.784015417098999,0.5295776128768921,0.224280834197998,0.5556820034980774,0.9763875007629396,0.8650234937667847,0.0236125122755765,0.2186519056558609,0.0345397219061851,0.0175702050328254,0.7265354990959167,0.2213545590639114,0.766476571559906,0.3371757864952087,0.2335234433412552,0.2949082553386688,0.1263042241334915,0.5556820034980774,0.2991081774234772,0.4293007850646972,5.716289043426514,0.8859426975250244,1.2506401538848877
118,12,0.469704657793045,0.7649053931236267,0.3310999274253845,0.5699612498283386,0.7810291051864624,0.5155489444732666,0.4188708364963531,0.6225945949554443,0.9140892028808594,0.6689000725746155,0.085910826921463,0.3007518351078033,0.0847266688942909,0.0639267116785049,0.680178701877594,0.1711678951978683,0.7989445328712463,0.430038720369339,0.2010554820299148,0.3374773263931274,0.2649188041687011,0.6225945949554443,0.4344123899936676,0.3689057826995849,3.853991031646729,0.7317666411399841,1.6496702432632446,0.495654433965683,0.7754417657852173,0.377543032169342,0.5967841744422913,0.7864550948143005,0.5392282009124756,0.4624969959259033,0.6449100971221924,0.9122771620750428,0.622456967830658,0.0877228379249572,0.3433364331722259,0.0966111049056053,0.065275065600872,0.6788306832313538,0.1592831760644912,0.8099504113197327,0.4032158255577087,0.1900495737791061,0.3252491950988769,0.3008104860782623,0.6449100971221924,0.4746701121330261,0.4067345857620239,4.303812026977539,0.6823111772537231,1.816187858581543
119,13,0.468271791934967,0.7663320899009705,0.3566782474517822,0.5693208575248718,0.7831961512565613,0.5215162634849548,0.4385843575000763,0.6319442391395569,0.9072102308273317,0.6433217525482178,0.0927897468209266,0.3138487040996551,0.0912720263004303,0.0690453574061393,0.6750600934028625,0.1646225452423095,0.8039466738700867,0.4306791424751282,0.1960532963275909,0.3377695977687835,0.2808889150619507,0.6319442391395569,0.4506266415119171,0.3732675313949585,3.8439362049102783,0.7091208100318909,1.7169795036315918,0.498212993144989,0.7747910022735596,0.3769561946392059,0.5945695638656616,0.7887162566184998,0.5381749272346497,0.4613911211490631,0.6442803144454956,0.9116044640541076,0.6230438351631165,0.0883955582976341,0.3415462970733642,0.0964609310030937,0.0657756403088569,0.6783300638198853,0.1594333499670028,0.8096916675567627,0.4054304361343384,0.1903083175420761,0.326259046792984,0.2998754978179931,0.6442803144454956,0.4734202027320862,0.4042612314224243,4.264420032501221,0.6834584474563599,1.811202049255371
120,14,0.4686845541000366,0.7665198445320129,0.3515430092811584,0.5711561441421509,0.7825328707695007,0.5214658975601196,0.4352143406867981,0.6303857564926147,0.909228503704071,0.6484569907188416,0.0907714813947677,0.3123784363269806,0.0899579524993896,0.067543551325798,0.6765618920326233,0.1659366190433502,0.8030422329902649,0.4288438558578491,0.1969577670097351,0.3369325399398803,0.2781303226947784,0.6303857564926147,0.448091447353363,0.3741983771324157,3.872831344604492,0.7131946682929993,1.7055232524871826,0.4718043506145477,0.7673324346542358,0.2091158032417297,0.6385902166366577,0.7895582914352417,0.5357944965362549,0.315060406923294,0.5842081308364868,0.9593003988265992,0.7908841967582703,0.0406996309757232,0.265230119228363,0.0535115376114845,0.0302848275750875,0.7138208746910095,0.202382743358612,0.7791072726249695,0.3614097833633423,0.2208927571773529,0.3061168789863586,0.1869861781597137,0.5842081308364868,0.3654302954673767,0.4176974892616272,5.138014316558838,0.8244383931159973,1.4050490856170654
121,15,0.4647883176803589,0.7690728902816772,0.382745623588562,0.5730394721031189,0.7875086069107056,0.5268656015396118,0.4589490890502929,0.6423373818397522,0.9019291400909424,0.617254376411438,0.0980708748102188,0.3299928307533264,0.0979425311088562,0.072975069284439,0.671130359172821,0.1579520404338836,0.8094857335090637,0.4269605278968811,0.1905142813920974,0.3360736668109894,0.2978156507015228,0.6423373818397522,0.4683250486850738,0.3825252056121826,3.9027411937713614,0.6843711733818054,1.7959307432174685,0.5216407775878906,0.7709365487098694,0.4634194076061249,0.5637791752815247,0.7855185866355896,0.5325005650520325,0.5086965560913086,0.6700547933578491,0.8766902089118958,0.5365806221961975,0.1233097910881042,0.3641531765460968,0.1185863763093948,0.0917555168271064,0.6523501873016357,0.1373078972101211,0.8261172771453857,0.4362208545207977,0.1738827228546142,0.3402979373931885,0.3411087095737457,0.6700547933578491,0.5111420750617981,0.3898964524269104,3.758169174194336,0.6120526194572449,2.030805826187134
122,16,0.4636896848678589,0.7705997228622437,0.4002054035663605,0.5742859244346619,0.7889357209205627,0.5302127599716187,0.4716970324516296,0.6490910649299622,0.8979766964912415,0.5997945666313171,0.1020233109593391,0.3399161398410797,0.1024103909730911,0.0759160965681076,0.6681893467903137,0.1534841805696487,0.8132054209709167,0.4257140755653381,0.1867946088314056,0.335505336523056,0.3086410462856293,0.6490910649299622,0.479408323764801,0.3874913454055786,3.922682285308838,0.6679399013519287,1.8497419357299805,0.5127027630805969,0.7636281847953796,0.2566510140895843,0.5872873663902283,0.7742033004760742,0.5166137218475342,0.3572011888027191,0.5973130464553833,0.9379751086235046,0.7433489561080933,0.0620248913764953,0.2694783508777618,0.0656755268573761,0.046153075993061,0.6979526281356812,0.1902187466621399,0.7858310341835022,0.4127126336097717,0.2141689658164978,0.3295786380767822,0.2174345403909683,0.5973130464553833,0.3882369101047516,0.3731184005737304,4.137864589691162,0.792503833770752,1.4833184480667114
123,17,0.4681016206741333,0.7677838206291199,0.3578031063079834,0.5742543339729309,0.783764660358429,0.5205000638961792,0.440895527601242,0.6332887411117554,0.908774435520172,0.6421968936920166,0.0912255942821502,0.3177509307861328,0.0915598720312118,0.0678814575076103,0.6762239933013916,0.164334699511528,0.8044934868812561,0.4257456958293915,0.1955065280199051,0.335519790649414,0.2827876806259155,0.6332887411117554,0.4532879590988159,0.378747820854187,3.92217469215393,0.7066624760627747,1.7269409894943235,0.488327145576477,0.7691845893859863,0.4692879617214203,0.5582965016365051,0.7877835631370544,0.5333302021026611,0.5099372863769531,0.6708027720451355,0.8723175525665283,0.5307120680809021,0.127682477235794,0.3627830445766449,0.1200881004333496,0.095009259879589,0.6490964889526367,0.1358061730861663,0.826977014541626,0.4417035281658172,0.1730229556560516,0.3428012132644653,0.3422254025936126,0.6708027720451355,0.5118611454963684,0.3852735161781311,3.675426721572876,0.608393132686615,2.037692070007324
