loss,accuracy,recall,precision,AUROC,AUPRC,f1_score,balanced_accuracy,specificity,miss_rate,fall_out,mcc,tp/t,fp/t,tn/t,fn/t,negative_predictive_value,false_discovery_rate,false_omission_rate,prevalence_threshold,threat_score,fowlkes_mallows_index,informedness,markedness,LR_pos,LR_neg,DOR,run_type,model_name,task,holdout_number,use_feature_selection,elapsed_time
0.14528340101242065,0.9569013118743896,0.20082303881645203,0.6703296899795532,0.8201039433479309,0.379148930311203,0.3090563714504242,0.5979217886924744,0.9950205683708191,0.7991769313812256,0.004979459568858147,0.35165032744407654,0.009638935327529907,0.004740459844470024,0.9472624063491821,0.03835821896791458,0.9610821604728699,0.32967033982276917,0.03891783580183983,0.13604268431663513,0.18277153372764587,0.5979217886924744,0.36690276861190796,0.6314118504524231,40.32947540283203,0.80317622423172,1.4870781898498535,train,MMNNV1,active_enhancers_vs_inactive_enhancers,7,False,651.64
0.14991985261440277,0.9547286033630371,0.19736842811107635,0.5853658318519592,0.8085393309593201,0.3483697474002838,0.29520294070243835,0.5951569676399231,0.9929454922676086,0.8026315569877625,0.007054527290165424,0.3224046230316162,0.009480919688940048,0.006715651601552963,0.9452477097511292,0.03855574131011963,0.9608095288276672,0.4146341383457184,0.039190489798784256,0.15899786353111267,0.17316018044948578,0.5951569676399231,0.33990105986595154,0.5461753606796265,27.977157592773438,0.8083338737487793,1.4700928926467896,test,MMNNV1,active_enhancers_vs_inactive_enhancers,7,False,651.64
0.14760860800743103,0.9571778178215027,0.21810699999332428,0.664160430431366,0.8173961639404297,0.3817282021045685,0.3283767104148865,0.6062732934951782,0.9944396018981934,0.7818930149078369,0.005560396704822779,0.3647748827934265,0.010468515567481518,0.005293513648211956,0.9467093348503113,0.037528641521930695,0.9618703722953796,0.3358395993709564,0.038129642605781555,0.13768424093723297,0.19644181430339813,0.6062732934951782,0.3806022107601166,0.6260308027267456,39.22437286376953,0.7862648963928223,1.539832592010498,train,BoostedMMNNV1,active_enhancers_vs_inactive_enhancers,7,False,317.71
0.15214523673057556,0.9543335437774658,0.20394736528396606,0.5688073635101318,0.8047803640365601,0.3458676338195801,0.3002421259880066,0.5980729460716248,0.9921985268592834,0.7960526347160339,0.0078014773316681385,0.32239294052124023,0.009796950034797192,0.007426720578223467,0.9445366263389587,0.03823971003293991,0.9610901474952698,0.43119266629219055,0.038909878581762314,0.163587287068367,0.1766381710767746,0.5980729460716248,0.34059765934944153,0.5298975110054016,26.14181137084961,0.8023117780685425,1.4880133867263794,test,BoostedMMNNV1,active_enhancers_vs_inactive_enhancers,7,False,317.71
0.15044064819812775,0.9561112523078918,0.17942386865615845,0.6566265225410461,0.8169643878936768,0.3693660497665405,0.2818358242511749,0.5873466730117798,0.9952695369720459,0.8205761313438416,0.004730486776679754,0.32823243737220764,0.008611835539340973,0.004503436852246523,0.9474993944168091,0.039385318756103516,0.9600912928581238,0.34337350726127625,0.03990873321890831,0.1396903246641159,0.16403311491012573,0.5873466730117798,0.3432411253452301,0.6167178153991699,37.92845916748047,0.8244761824607849,1.4233415126800537,train,BinaryClassificationFFNNV1,active_enhancers_vs_inactive_enhancers,8,True,247.21
0.15476347506046295,0.9552026391029358,0.18256579339504242,0.6132596731185913,0.7946300506591797,0.3343595266342163,0.28136882185935974,0.5883780717849731,0.9941903948783875,0.8174341917037964,0.0058096107095479965,0.3183647096157074,0.008769850246608257,0.005530536640435457,0.9464328289031982,0.039266809821128845,0.9601635336875916,0.3867403268814087,0.03983648493885994,0.15138240158557892,0.16371680796146393,0.5883780717849731,0.3346045911312103,0.5734232068061829,31.42424774169922,0.8222107887268066,1.4294136762619019,test,BinaryClassificationFFNNV1,active_enhancers_vs_inactive_enhancers,8,True,247.21
0.19253428280353546,0.9520028233528137,0.0,0.0,0.506801426410675,0.048716381192207336,0.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.9520028233528137,0.04799715429544449,0.9520028233528137,0.0,0.04799715429544449,0.0,0.0,0.5,0.0,-0.04799717664718628,0.0,0.9999998807907104,0.9999998807907104,train,BinaryClassificationCNNV1,active_enhancers_vs_inactive_enhancers,8,True,417.86
0.19266057014465332,0.9519633650779724,0.0,0.0,0.5105104446411133,0.049148786813020706,0.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.9519633650779724,0.04803666099905968,0.9519633650779724,0.0,0.04803666099905968,0.0,0.0,0.5,0.0,-0.04803663492202759,0.0,0.9999998807907104,0.9999998807907104,test,BinaryClassificationCNNV1,active_enhancers_vs_inactive_enhancers,8,True,417.86
0.14717832207679749,0.9556174278259277,0.11934156715869904,0.7304785847663879,0.8196477890014648,0.37433016300201416,0.20516449213027954,0.5585607886314392,0.9977799654006958,0.8806584477424622,0.002220009220764041,0.28383979201316833,0.005728055723011494,0.0021134549751877785,0.9498893618583679,0.04226909950375557,0.9573968052864075,0.26952141523361206,0.04260317236185074,0.12002061307430267,0.11430823802947998,0.5585607886314392,0.2952565848827362,0.6878753900527954,53.75482177734375,0.8826177716255188,1.265317440032959,train,MMNNV1,active_enhancers_vs_inactive_enhancers,8,True,453.32
0.15480324625968933,0.9549656510353088,0.11677631735801697,0.682692289352417,0.7934200763702393,0.32911035418510437,0.1994381994009018,0.5570187568664551,0.9972611665725708,0.8832237124443054,0.0027388164307922125,0.2701372802257538,0.005609543994069099,0.0026072529144585133,0.9493560791015625,0.04242711514234543,0.9572213888168335,0.3173076808452606,0.0427786186337471,0.13280688226222992,0.11076442897319794,0.5570187568664551,0.28235137462615967,0.6399136781692505,42.635955810546875,0.8856492638587952,1.2574317455291748,test,MMNNV1,active_enhancers_vs_inactive_enhancers,8,True,453.32
