loss,accuracy,recall,precision,AUROC,AUPRC,f1_score,balanced_accuracy,specificity,miss_rate,fall_out,mcc,tp/t,fp/t,tn/t,fn/t,negative_predictive_value,false_discovery_rate,false_omission_rate,prevalence_threshold,threat_score,fowlkes_mallows_index,informedness,markedness,LR_pos,LR_neg,DOR,run_type,model_name,task,holdout_number,use_feature_selection,elapsed_time
0.1481900960206985,0.9560914635658264,0.187242791056633,0.6472261548042297,0.81195068359375,0.3584581017494201,0.2904564440250397,0.5910486578941345,0.9948545694351196,0.8127571940422058,0.0051454417407512,0.3326477408409118,0.0089871222153306,0.0048984750173985,0.9471043944358826,0.0390100330114364,0.9604406356811525,0.3527738153934479,0.0395593382418155,0.1421984732151031,0.1699029058218002,0.5910486578941345,0.3481212854385376,0.6076667904853821,36.38932418823242,0.8169606924057007,1.445278525352478,train,BinaryClassificationFFNNV1,active_enhancers_vs_inactive_enhancers,0,True,223.78
0.1484764516353607,0.9560717344284058,0.1973684281110763,0.6382978558540344,0.8083136081695557,0.3612058162689209,0.3015075325965881,0.5958623886108398,0.9943563938140868,0.8026315569877625,0.0056436220183968,0.3389306664466858,0.00948091968894,0.0053725210018455,0.9465908408164978,0.0385557413101196,0.960862934589386,0.3617021143436432,0.0391370616853237,0.1446399539709091,0.1775147914886474,0.5958623886108398,0.3549363911151886,0.5991607904434204,34.97132110595703,0.8071869015693665,1.4744045734405518,test,BinaryClassificationFFNNV1,active_enhancers_vs_inactive_enhancers,0,True,223.78
0.1930740177631378,0.9520028233528136,0.0,0.0,0.505954384803772,0.0481934398412704,0.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.9520028233528136,0.0479971542954444,0.9520028233528136,0.0,0.0479971542954444,0.0,0.0,0.5,0.0,-0.0479971766471862,0.0,0.9999998807907104,0.9999998807907104,train,BinaryClassificationCNNV1,active_enhancers_vs_inactive_enhancers,0,True,244.98
0.1930353790521621,0.9519633650779724,0.0,0.0,0.5115516185760498,0.0483693368732929,0.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.9519633650779724,0.0480366609990596,0.9519633650779724,0.0,0.0480366609990596,0.0,0.0,0.5,0.0,-0.0480366349220275,0.0,0.9999998807907104,0.9999998807907104,test,BinaryClassificationCNNV1,active_enhancers_vs_inactive_enhancers,0,True,244.98
0.1521791815757751,0.9553606510162354,0.123045265674591,0.6985981464385986,0.8088209629058838,0.3579553067684173,0.2092372328042984,0.5601843595504761,0.997323513031006,0.8769547343254089,0.0026764594949781,0.2810333669185638,0.0059058228507637,0.0025479970499873,0.9494548439979552,0.0420913323760032,0.957549810409546,0.3014018833637237,0.042450200766325,0.1285294294357299,0.1168425157666206,0.5601843595504761,0.2931879758834839,0.6561479568481445,45.97143173217773,0.8793081045150757,1.2736799716949463,train,MMNNV1,active_enhancers_vs_inactive_enhancers,0,True,289.92
0.1520334184169769,0.9559137225151062,0.1365131586790084,0.7155172228813171,0.7999318838119507,0.3655465841293335,0.2292817682027816,0.5668871402740479,0.9972611665725708,0.8634868264198303,0.0027388164307922,0.30019611120224,0.0065576359629631,0.0026072529144585,0.9493560791015624,0.0414790250360965,0.9581373333930968,0.2844827473163605,0.0418626889586448,0.1240694746375083,0.1294851750135421,0.5668871402740479,0.3125340342521667,0.6736545562744141,49.84203338623047,0.8658581376075745,1.3088669776916504,test,MMNNV1,active_enhancers_vs_inactive_enhancers,0,True,289.92
0.1529726982116699,0.9559137225151062,0.1481481492519378,0.6896551847457886,0.8126400709152222,0.3664325177669525,0.2439024448394775,0.572393536567688,0.9966388940811156,0.8518518805503845,0.0033611352555453,0.3063847124576568,0.007110689766705,0.0031998103950172,0.9488030076026917,0.040886465460062,0.9586876034736632,0.3103448152542114,0.0413124188780784,0.1309059113264084,0.1388888955116272,0.572393536567688,0.3196422159671783,0.6483427882194519,44.07550811767578,0.8547245860099792,1.338598608970642,train,BoostedMMNNV1,active_enhancers_vs_inactive_enhancers,0,True,204.85
0.1544350087642669,0.9557557106018066,0.1595394760370254,0.664383590221405,0.8079914450645447,0.3668977320194244,0.2572944164276123,0.5777363777160645,0.9959332942962646,0.8404605388641357,0.0040667275898158,0.3113573491573334,0.0076637435704469,0.0038713754620403,0.948091983795166,0.0403729155659675,0.9591559171676636,0.3356164395809173,0.0408440567553043,0.1376757770776748,0.1476407945156097,0.5777363777160645,0.3255693614482879,0.6235395073890686,39.22946548461914,0.8438922762870789,1.3681886196136477,test,BoostedMMNNV1,active_enhancers_vs_inactive_enhancers,0,True,204.85
0.1492267996072769,0.9546496272087096,0.086419753730297,0.7342657446861267,0.8165857195854187,0.3664087057113647,0.1546391695737838,0.5424214601516724,0.998423159122467,0.9135802388191224,0.0015768288867548,0.2419830858707428,0.0041479021310806,0.0015011456562206,0.9505016803741456,0.0438492521643638,0.9559016227722168,0.2657342553138733,0.0440983660519123,0.1190037801861763,0.0837988853454589,0.5424214601516724,0.2519028782844543,0.6901673674583435,54.80257034301758,0.9150229692459106,1.1854170560836792,train,BinaryClassificationFFNNV1,active_enhancers_vs_inactive_enhancers,0,False,47.48
0.1504623144865036,0.9555976986885072,0.101973682641983,0.7948718070983887,0.8079653382301331,0.36640465259552,0.1807580143213272,0.5503228902816772,0.9986720681190492,0.8980262875556946,0.0013279110426083,0.2750125229358673,0.0048984750173985,0.0012641226639971,0.9506992101669312,0.0431381836533546,0.9565943479537964,0.2051282078027725,0.0434056743979454,0.1024266704916954,0.0993589758872985,0.5503228902816772,0.2847033739089966,0.7514661550521851,76.78677368164062,0.8992202877998352,1.2238178253173828,test,BinaryClassificationFFNNV1,active_enhancers_vs_inactive_enhancers,0,False,47.48
