loss,accuracy,recall,precision,AUROC,AUPRC,f1_score,balanced_accuracy,specificity,miss_rate,fall_out,mcc,true_positives_over_total,false_positives_over_total,true_negatives_over_total,false_negatives_over_total,negative_predictive_value,false_discovery_rate,false_omission_rate,prevalence_threshold,threat_score,fowlkes_mallows_index,informedness,markedness,positive_likelyhood_ratio,negative_likelyhood_ratio,DOR,run_type,model_name,task,holdout_number,use_feature_selection,elapsed_time
0.24404117465019226,0.948328971862793,0.20888157188892365,0.4233333468437195,0.7614092230796814,0.2565482258796692,0.2797356843948364,0.5972617864608765,0.9856419563293457,0.7911184430122375,0.01435803808271885,0.2734527885913849,0.01003397349268198,0.01366832572966814,0.9382950067520142,0.03800268471240997,0.961074709892273,0.5766666531562805,0.038925305008888245,0.20771904289722443,0.16261203587055206,0.5972617864608765,0.2973659932613373,0.38440805673599243,14.547957420349121,0.8026427030563354,1.4830021858215332,test,BoostedMMNNV1,active_enhancers_vs_inactive_enhancers,9,False,52.18
0.3634524643421173,0.8278809785842896,0.699760377407074,0.6526776552200317,0.8853720426559448,0.7016560435295105,0.6753994822502136,0.7858507633209229,0.871941089630127,0.3002396523952484,0.12805894017219543,0.5591120719909668,0.17906488478183746,0.09528934955596924,0.6488161087036133,0.076829694211483,0.894122302532196,0.3473223149776459,0.10587768256664276,0.29961663484573364,0.5098891854286194,0.7858507633209229,0.6758091449737549,0.5467999577522278,5.464357376098633,0.34433475136756897,3.6696386337280273,train,BinaryClassificationFFNNV1,active_promoters_vs_inactive_promoters,0,True,805.32
0.39716005325317383,0.8079290986061096,0.6590375304222107,0.6166941523551941,0.858954668045044,0.6478349566459656,0.6371631026268005,0.7590848207473755,0.8591321706771851,0.3409624397754669,0.14086781442165375,0.5072718858718872,0.16864393651485443,0.10482054203748703,0.6392852067947388,0.08725033700466156,0.8799090385437012,0.3833058774471283,0.12009094655513763,0.3161591589450836,0.4675270617008209,0.7590848207473755,0.6375143527984619,0.49660319089889526,4.678407669067383,0.39686837792396545,3.150838613510132,test,BinaryClassificationFFNNV1,active_promoters_vs_inactive_promoters,0,True,805.32
0.46429821848869324,0.7662695050239563,0.19714383780956268,0.6407566070556641,0.7953228950500488,0.5417762398719788,0.30151844024658203,0.5795665979385376,0.9619893431663513,0.8028561472892761,0.03801066428422928,0.2578338384628296,0.050448037683963776,0.028283940628170967,0.7158215045928955,0.2054465413093567,0.7769958972930908,0.35924336314201355,0.22300408780574799,0.3051198422908783,0.17752234637737274,0.5795665979385376,0.3554169535636902,0.4177525043487549,5.186526298522949,0.8345789313316345,1.378497838973999,train,BinaryClassificationCNNV1,active_promoters_vs_inactive_promoters,0,True,105.33
0.4729064404964447,0.764078676700592,0.19816118478775024,0.6226183176040649,0.781582772731781,0.5229734182357788,0.3006380796432495,0.5784280300140381,0.9586949348449707,0.8018388152122498,0.04130508005619049,0.25024619698524475,0.05070831626653671,0.03073534555733204,0.7133703827857971,0.20518596470355988,0.7766212821006775,0.37738168239593506,0.2233787477016449,0.313448041677475,0.176912322640419,0.5784280300140381,0.3512531518936157,0.39923959970474243,4.797489643096924,0.8363856673240662,1.3720741271972656,test,BinaryClassificationCNNV1,active_promoters_vs_inactive_promoters,0,True,105.33
0.3831016421318054,0.8185697793960571,0.6829363703727722,0.6353626251220703,0.8715859055519104,0.6732360124588013,0.6582911014556885,0.774074912071228,0.8652135133743286,0.3170636296272278,0.1347864866256714,0.5356545448303223,0.17475971579551697,0.10029535740613937,0.6438100934028625,0.0811348631978035,0.8880813717842102,0.3646373748779297,0.11191865801811218,0.30760180950164795,0.49063631892204285,0.774074912071228,0.6587201356887817,0.5234439969062805,5.066797733306885,0.3664570450782776,3.4262454509735107,train,MMNNV1,active_promoters_vs_inactive_promoters,0,True,79.35
0.3972078263759613,0.8064274191856384,0.6649060845375061,0.6121015548706055,0.8619886040687561,0.644320547580719,0.6374120712280273,0.7600009441375732,0.8550958633422852,0.3350938856601715,0.14490413665771484,0.5064961910247803,0.1701456606388092,0.10782399773597717,0.6362817287445068,0.08574861288070679,0.8812395930290222,0.38789844512939453,0.11876039952039719,0.31825846433639526,0.4677952229976654,0.7600009441375732,0.6379576921463013,0.4933411478996277,4.588589668273926,0.3918786942958832,3.1666829586029053,test,MMNNV1,active_promoters_vs_inactive_promoters,0,True,79.35
0.3562207520008087,0.8307218551635742,0.744412362575531,0.6471238732337952,0.8917670845985413,0.7138350009918213,0.6923671960830688,0.8024078607559204,0.860403299331665,0.2555876076221466,0.13959668576717377,0.5790783762931824,0.19049109518527985,0.10387464612722397,0.6402307748794556,0.06540348380804062,0.9073125123977661,0.3528761565685272,0.09268750995397568,0.3021840453147888,0.5294813513755798,0.8024078607559204,0.6940655708312988,0.5544363856315613,5.332589626312256,0.29705554246902466,4.060928821563721,train,BoostedMMNNV1,active_promoters_vs_inactive_promoters,0,True,49.14
0.404630571603775,0.8056264519691467,0.7001173496246338,0.6036431193351746,0.8571450114250183,0.6466786861419678,0.6483108401298523,0.7710139751434326,0.8419105410575867,0.2998826205730438,0.15808947384357452,0.517727792263031,0.17915603518486023,0.11763527989387512,0.6264704465866089,0.07673824578523636,0.8908741474151611,0.39635688066482544,0.10912585258483887,0.32212045788764954,0.47963011264801025,0.7710139751434326,0.6500930786132812,0.4945172667503357,4.428611755371094,0.3561929166316986,3.367077589035034,test,BoostedMMNNV1,active_promoters_vs_inactive_promoters,0,True,49.14
0.3725467026233673,0.8235132098197937,0.6512446999549866,0.6563809514045715,0.8776682019233704,0.6943283677101135,0.6538026928901672,0.767000138759613,0.8827555775642395,0.3487553298473358,0.11724439263343811,0.5353819727897644,0.1666499823331833,0.08724219352006912,0.6568632125854492,0.08924459666013718,0.880386471748352,0.34361907839775085,0.11961353570222855,0.29790112376213074,0.4856663644313812,0.767000138759613,0.6538077592849731,0.5367674231529236,5.554586887359619,0.3950757086277008,3.2918474674224854,train,BinaryClassificationFFNNV1,active_promoters_vs_inactive_promoters,0,False,129.87
